id,key,label,description,weight,category,sort_order,is_active,created_at,assessment_type,department_id
84ba40f6-2d8d-4e92-9cf6-b8ce14f52239,h2023.286,"- Participate in Training and Sharing activities","- Number of joining training / sharing ",5.0,"Internal & External training",0,t,"2025-12-13 17:52:05.707+00",kpi,
34a014f5-4f28-4cb3-a58c-dc713c08fe9d,tc1019,"Tasks related to Revenue & COGS/ Commission transactions FM: - Revenue: Record FM invoice to the system - COGS: Process & record COGS of FM - Reconcile the FM data between eFMS & Bravo - Records the revenue/ COGS/ Commission -Reconciles the FM data b",,5.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
a1cd0119-e775-437b-a508-dcaeb5050d9d,tc5063,"Thiết kế giao diện, trải nghiệm người dùng tính năng Quotation Core ( Project Base, WH - SMC - Grouping by Prefer UOM, Email Template, Promotion Code + Quotation Template, DT Port Trucking, Total Price cho FM/DT và Updated UI vài chổ theo yêu cầu của PA)",,3.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
1d33ea35-48ad-48ce-8f17-e17ecae3079d,h2023.068,"Join, support & lead some activities Employer Branding, CSR, Union…","100% finished as assigned ",3.0,"Phát triển nhân viên",0,t,"2025-12-13 17:47:22.51+00",kpi,
833f68e4-01ea-41d9-97e1-e19608a6c44d,tc5002,"Thiết kế giao diện, trải nghiệm người dùng tính năng RFI Integrated Portal (Đọc SRS của CMC và lên lại UIUX - 90% done nhưng sau đó pending do chưa có plan làm)",,1.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
39db9bec-592a-4cfd-90f2-e1b9a2baf3b2,tc5200,Leadership,"Teamwork, Motivate, Positive Thinking, Build succesor/career path for each key persion to reduce Turnoverate ",5.0,"Phát triển nhân viên",0,t,"2025-12-18 07:48:14.057+00",kpi,
746ee54b-fbb4-4336-ad1b-7bdd1b361066,tc1022,"Others Internal Reports -Budget -Prepare the budget template - Assist with tax audits and tax returns - Other tasks assigned by Supervisor (exchange money, collect information from outside, …) - Other tasks as assigned by Supervisors and Manager","Timeliness Accuracy Document filling",5.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
e1496ed6-d057-425f-b473-7bf91f4cd918,tc5043,"Học và áp dụng công nghệ mới","Có tìm hiểu, có áp dụng công nghệ mới ",2.0,"Phát triển bản thân",0,t,"2025-12-18 07:48:14.057+00",kpi,
2e44d810-64dd-45b6-9502-59af26b99a52,tc1351,"Working procedure Number of mistakes due to unfollowing the procedure of company","Working procedure Number of mistakes due to unfollowing the procedure of company per year",10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
e2b03c29-90c6-400d-93f8-59c015c075f5,tc5249,"Training & Compliance","- Team working hours 8AM - Training about Company/IT processes and policies",6.0,"Phát triển nhân viên",0,t,"2025-12-18 07:48:14.057+00",kpi,
9d3c27ef-0240-4b5f-85c1-e54e40775da6,tc5320,"Test tính năng Tariff Core.",,10.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
655dd56d-2ec1-45e2-9318-e61decb34a6c,tc5322,"Test tính năng Shipment Customer Portal.",,10.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
c5126fe4-70d1-44f0-9b75-e7aa1326a6ed,tc1464,"Make the weekly/monthly or others reports as required correctly and on time",,15.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
95a7724d-20b8-4b3a-b547-2af6284a895e,h2023.229,"Managing ITLTiktok Channel and update all of activities to attract professional users including: Talent candidates, business partners and potential customers","Social Tiktok follower increasing and engagement ",4.0,"Kinh doanh & Marketing - Marketing",0,t,"2025-12-13 17:47:22.51+00",kpi,
8322c564-fe43-45bd-9169-2afb77ad7155,tc634,"have to make development plan",,3.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
b372db81-4644-4960-8f3f-2cda62a8f40a,tc922,"Applicable initiative",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
60455d79-54c4-4d22-a154-ec7ed7a265b1,tc1388,"Manage and utilize the space on the flight effectively","Follow strictly cargo on hand to arrange new shipments or control the load factor per flight best",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
d2267b8f-d1de-4fa9-ab64-ecb200039015,h2023.209,"Service Desk Performance.","Feedback from BU, End user.",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-13 17:47:22.51+00",kpi,
4d81247f-d2a6-4d4b-821c-ed00b45c6bee,kpi006,"Build salary range for whole Group",,20.0,,0,t,"2025-12-16 02:56:18.94+00",kpi,
a0504822-ac16-49ca-a820-f487d069431e,tc966,"Time and Productivity management","Percentage of time saving ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
9cbcf489-60a6-43fb-99e9-59dfa4a59770,tc949,"Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...","- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU.",5.0,"Self learning attendance",0,t,"2025-12-18 07:42:03.307+00",kpi,
3a4f0cc5-57cf-41b0-b43c-59ffcc4255f7,tc1095,"Relationship with Airline Principle","Number of complain from Airline Principle",5.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
d94197b2-322e-484e-a323-82307c2dc6fd,h2023.168,"Cost per hire","COST PER HIRE (PAID OR NON–PAID CHANNEL) . Base on number of successful candidate from channels  . Percentage between non-paid channel and total of channel",5.0,"Nhân sự - Tuyển dụng",0,t,"2025-12-13 17:47:22.51+00",kpi,
7d26726e-29d6-489e-95af-5ac03ce2cf73,h2023.067,"Enhance and utilize HR excellent management and system - Deploy, explain all HR Policy, procedures, ITL Regulation, NDA, NCA…to all staff at BU. Support Head to solve all daily HR Issues with effective .  - Communicate ITL culture (Behavior principle, cor","-Apply 100% BU : AVS, FM, Regional with same Policy, Procedures and timeline - Communicate ITL Culture to new commers - Review 100% as timeline"" - % SOP Procedure to be updated ",3.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:47:22.51+00",kpi,
1b2f737a-4954-444a-b758-5ac3cbab11a8,h2023.255,"Infrastructure management","Implement any task on deadline ",5.0,"Công nghệ thông tin & truyền thông - Quản trị hệ thống mạng máy tính",0,t,"2025-12-13 17:52:05.707+00",kpi,
1cfa8ef0-d84b-44a3-8607-5acdaa7e1924,tc592,"Cost Saving","Cost Reduction (%) ",2.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
23528b03-bed6-4791-82a5-5b0b8bdeaaf9,tc1236,"5.Monitoring and Caring at Airside (loading ,unloading, aircraft, offload, allocation)",,6.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
c003a866-bc75-412f-82dc-8f495c490bf9,tc5179,"Cooperate with BS/OPEX/VDM/Product team to enhance flow/ data/ template... for VELA Platform","Based on skills and experience to transfer requirement, create flow/ template/data...for Platform Work closely with Product và DEV team to UAT to deliver Platform",5.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:48:14.057+00",kpi,
4253574a-89a7-4757-b2fc-903a2830356e,tc1173,"Customer supports","-Customer orientation -Create customer’s satisfaction on reservation process as well as in dealing with trouble situations",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
3bdbcc45-0560-4237-bf6c-90f98325d63b,h2023.121,"Infrastructure management","Implement any task on deadline",5.0,"Công nghệ thông tin & truyền thông - Quản trị hệ thống mạng máy tính",0,t,"2025-12-13 17:47:22.51+00",kpi,
6aaa4715-313d-42b5-9222-911b5542860d,tc971,Initiative,"Number of initiatives for work improvement and efficiency ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
910c09d3-1277-4c7d-af9f-92824b3eeb42,tc5300,"Phối hợp với các bộ phận hiện thực chức năng đúng nghiệp vụ, đúng hạn, ít lỗi, đảm bảo chất lượng.",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
a8be90e7-0c24-4923-aeb7-92cd3ecaf582,tc5184,"Software Development  Life Circle Management","Communication, Requirement gathering, Feasibility study, system analysis, software design, coding, testing, integration, implemention, operation and maintenace, imrpovement ",5.0,"Cải tiến liên tục",0,t,"2025-12-18 07:48:14.057+00",kpi,
71283c87-2a34-4982-8c28-ed13a33826aa,tc5107,"- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU.","Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:48:14.057+00",kpi,
2ece9a21-91bd-44e8-88f4-824f2ec56382,tc869,"% Tham dự và đạt kết quả tốt.","Tham gia các chương trình đào tạo của công ty và của hãng bay đang phục vụ.  Tự phát triển năng lực bản thân",5.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
a8eff668-b2c0-4bf4-96a0-8275d08d60ec,h2023.148,"Service Desk Management","Helpdesk 99% responsive ",15.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-13 17:47:22.51+00",kpi,
8f8ce764-a93c-4af3-afb9-91092718b7eb,tc1081,"Release the booking confirmation exact information, on time to match the customers' requirements","Timeline and exact information to release the booking confirmaion to customers",5.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
7db1826e-ec24-45d9-b22b-2e8768f88984,tc5318,"Phát triển Quotation Portal",,10.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
3414fced-5c41-4311-a8bd-2e9108532691,tc962,"Operational result delivered as per regulation","Operate/handle shipment smothly ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
6c0d9e45-afe0-4bfd-92e2-c3c1945611e8,tc724,"5)Airline Principles",,4.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
5af25554-fd42-4303-9aa8-ed16901fb49d,tc933,"Office support work","Payments accurately and on time. ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
13900e1e-275c-40e3-8e8c-ed374d4e1f0c,tc1003,"Giao tài liệu chuyến bay cho hãng. Số lần giao muộn.",,5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
c1f5aa43-88c5-4d92-a293-ed7b4b823ce2,tc1510,"""Nhập hệ thống, xuất vận đơn Số lần sai trong tháng""",,20.0,"Vận hành - Dịch vụ vận chuyển",0,t,"2025-12-18 07:42:03.307+00",kpi,
f9908d07-dea9-439b-8797-f9ffeec82b51,tc906,"Manage AP (Complaints from partner/ line/ co-loader)",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
2a287caf-f16f-49b1-bb5b-fa05866fe245,tc5314,"Smart Routing",,10.0,"Công nghệ thông tin & truyền thông",0,t,"2025-12-18 07:48:14.057+00",kpi,
583b358c-a710-4014-a38b-1908f554d132,tc5142,"% of new revenue Achieve the 2024 revenue target","Target revenue: 12 billion VND",5.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:48:14.057+00",kpi,
d2a8fd45-2a88-4247-956c-5c4305e5c116,tc884,"Manage AR Process","Account Receivable (AR) ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
ae7f9386-14fd-4261-a394-5c57877e041b,tc1412,"% số điện văn đúng chính xác.","Khai hệ thống, gửi các điện văn đúng giờ, chính xác.",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
69c9e0b2-3daf-4235-a527-5c6c5323e573,tc5283,"Phối hợp với các bộ phận Backend, Design, Tester tìm hiểu và hiện thực các nghiệp vụ trên hệ thống phần mềm.","Hiểu nghiệp vụ, hiện thực đúng chức năng",10.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:48:14.057+00",kpi,
c9f4b20a-e222-45e6-9747-5c7e758ebfe4,tc5302,"Phát triển và áp dụng những quy trình làm việc mới để cải thiện hiệu quả và tốc độ phát triển nền tảng VELA",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
8c2c016b-b9d1-45c4-a276-5ce779bf4326,tc1437,"Qualified team, Teamwork,coordination and Successor",,10.0,"Phát triển nhân viên",0,t,"2025-12-18 07:42:03.307+00",kpi,
ced1a70c-ce59-404d-9e79-5d87f5485bca,tc783,"""Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...""","""- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU."" ",5.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
3e7df30f-1623-4899-bdb1-5dece420b066,tc5252,"Training & Compliance"," - Team working hours 8AM  - Training about Company/IT processes and policies",6.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:48:14.057+00",kpi,
6db80bb8-cf13-485f-b370-5e419eb2ae5a,tc1011,"Trả lời mail công việc hàng ngày",,5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
ae1f5e0c-1401-4e37-a812-5e4c34c50d77,tc5068,"Quy định công ty","Đúng thời gian làm việc, tham gia 1 vài hoạt động của công ty ",3.0,"Phát triển bản thân",0,t,"2025-12-18 07:48:14.057+00",kpi,
32273b74-7b22-43a0-ac20-fa0b8197bdc2,tc1016,"Timeliness Accuracy","6. ISC Reconcile performance - Bravo Monthly closing report FS Lender",5.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
b6ef8ec9-bd5c-49a9-9c2f-5efcf785e390,tc5137,"Technology Solution","FTL other branches/ Rail/ Sotran/ GND/Others…",5.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
df6857d4-52e7-49c8-ad26-827f70d043e2,s8,"Tổ chức công việc và hoạch định","Xác định chính  xác độ dài và độ rộng của công việc & dự án. Đặt ra các mục tiêu đo lường được. Tổ chức công việc cho NV và các hỗ trợ, nguồn lực, công cụ... để NV đạt mục tiêu. Sử dụng hiệu quả các nguồn lực. Quản lý thời gian hiệu quả nhằm đạt mục tiêu, Quản lý truyền thông, giao tiếp hiệu quả, quản lý sự thay đổi.",4.0,"Chỉ áp dụng đối với nhân viên có trách nhiệm quản lý",0,t,"2025-12-14 07:57:19.703+00",360,
131993ca-0aaa-43a0-8e7d-8b17c9ccb7ca,tc5010,"Thiết kế giao diện, trải nghiệm người dùng tính năng Costing list - Supplier Portal (Tạo hộ, Project Base, Perfomance)","Thiết kế với chất lượng tốt, phù hợp với xu hướng. Đúng deadline ",1.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
e234cd7e-0107-4d66-9081-83b22cb11330,tc604,"Sefl-development *Number of reading booking","Sefl-development *Number of reading booking",2.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
f3a1592a-ca89-4d3a-b173-84e588ca1628,tc1319,Quality,"Heavy Damage Cargo ",10.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
57657657-8e9c-4686-8fef-88b455e5b8ec,h2023.165,"Number of referral","1. CANDIDATE (HIRED) BY REFERRALS . Based on number of successful candidate from channels  . Percentage between referral channel and total of channel",5.0,"Nhân sự - Tuyển dụng",0,t,"2025-12-13 17:47:22.51+00",kpi,
62ce5608-77dc-4715-a94a-88ba65e85c27,tc5295,"Phối hợp với các bộ phận Product (PA, QC) hiện thực chức năng đúng nghiệp vụ, đúng hạn, ít lỗi, đảm bảo chất lượng.","Đúng dealine, ít lỗi",10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
b2527016-f7e0-4505-89a7-88bb5e24040a,tc1160,"Principle Airlines' satisfaction","Number of claim ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
c45e2a89-ad5c-4918-8c95-88cacd2b922e,tc897,Compliance,"Number of mistakes caused by non-compliant process or instruction from direct management/H2 ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
83e2da6e-eaea-4a0b-a777-88fd321ad358,l2024.043,"""  HR Strategy and Leadership:  • Strategic HR Planning: Align HR strategies with the organization’s business objectives, ensuring that HR initiatives support long-term company goals.  • Leadership Support: Work closely with leadership to provide gu","""  HR Alignment with Business Strategy – Measures how well HR initiatives support overall business goals. HR Budget Efficiency  Workforce Planning Accuracy HR Digital Transformation Progress  HR Policy Implementation Effectiveness "" ",5.0,"Nhân sự - Hoạch định nguồn nhân lực",0,t,"2025-12-13 17:53:05.38+00",kpi,
70db1cd8-fd2b-47b2-8aaf-895696e542ca,tc1485,"% correct as SOP","Làm theo SOP của hãng, chính sách của công ty theo Manager Line phân công, phổ biến",15.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
82b2c462-3f9e-47a8-9605-8b3fa9dc7df8,tc1309,"Trả lời mail công việc hàng ngày",,10.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
eab26b22-eb92-4e6b-a70b-8b55063c5fc5,h2023.014,"""PIT -  PIT, Tax invoice report monthly, yearly  times of negative feedback from related Dept. * Timeliness   * Accuracy """,,5.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-13 17:47:22.51+00",kpi,
f65f7dca-920d-4ea0-9708-b96830d41756,tc757,"Training provided by company","Percentage of participation & good result ",4.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
0d173ea0-5001-4a65-84cc-ed9fc200dfbe,tc1271,"- Sends the SOA to the customers -Records the revenue/ COGS/ Commission - Reconciles the aviation data between CSR & Bravo -Reconciles the aviation data between Performance Report & Bravo","Timeliness Accuracy Document filling",10.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
a6728741-a7c1-4746-a795-09242d13a868,h2023.222,"- Audit reports issued in previous half year are followed up no later than 6 months from the date on audit report",,15.0,"Tuân thủ, Quản trị & Pháp lý - Kiểm toán nội bộ",0,t,"2025-12-13 17:47:22.51+00",kpi,
2fabba9c-3a8f-4982-8e51-5f0185d4672c,tc1502,Safety,"No incident; No accident ",20.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
2574b10f-b769-43d8-ad7e-5f1ab1a539a0,tc1400,"% số điện văn đúng chính xác.","Khai hệ thống, gửi các điện văn đúng giờ, chính xác",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
1d2e003f-0999-436f-a2b2-5f211e613f1f,tc930,"""Company regulation & department rule  Comply with the company working time""","Disciplinary matters ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
a9759e97-177f-464a-a935-5f64f92e348e,tc974,"AWB Stock control, arrange connecting space on second sectors, update full information of shipment in Sprint System.",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
b3852428-dc5d-4a11-9a91-8b61c62d7e97,tc5073,"Costing - Core","Wireframe, SRS documents are clear, detailed. On time. Lead the board team well ",3.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
64421d2e-f6f5-40cb-b247-8b745ea01cec,tc5232,"Software Development  Life Circle Management","Communication, Requirement gathering, Feasibility study, system analysis, software design, coding, testing, integration, implemention, operation and maintenace, imrpovement",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
b87c4695-1709-4ccd-95be-8b752597d435,tc761,"Tuân thủ cac nội quy","Tuân thủ cac nội quy , quy định của công ty và chỉ đạo của cấp quản lý ",4.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
a3717f3c-68f7-4a5f-9345-8bba9d83639e,h2023.227,"Company activities participating – CSR – Trade Union activity involvement","Participate fully in CSR - Trade Union actiity  ",3.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-13 17:47:22.51+00",kpi,
1fce1651-6430-4081-be6a-8bcb9440deac,tc1449,"Be sensitive to market demand and prices to adjust selling rate and public tariff.","Update selling rate weekly and give comments on every needed change",12.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
d7e1d969-b0ef-45e2-8ab3-95eb9eb88041,tc1251,"Timeliness Accuracy Document filling","Coordinate with departments to conduct the annual budget (Aviation) ",7.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
395462a0-59d2-41ab-9fb2-ba47a6611a3c,tc979,"Hoàn thành tất cả công việc trong ca trực một cách hiệu quả nhất",,5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
deeee460-7140-4ad5-bfbb-f02f4144a0fe,h2023.234,"Respond to customers’ enquiries & feedback on social channels: Facebook & LinkedIn timely","Respond to customers’ enquiries & feedback on social channels: Facebook & LinkedIn timely ",5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-13 17:47:22.51+00",kpi,
89e0a50e-c141-449f-92f7-f0458b0e5024,tc5038,"Contract Customer Portal: Enhance Business Rules, UIUX",,2.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
f158a1aa-7d97-49bb-b896-61016be0965e,tc1372,"(A18) Air Cargo Logistics '- Prepare reconciliation reports such as: + Profit or loss of air freight + Reconciliation of all payable accounts + VAT input reports + Air freights performance reports","- Timeliness - Accuracy - Document filling ",10.0,"Tài chính & Kế toán - Công nợ phải trả",0,t,"2025-12-18 07:42:03.307+00",kpi,
3e18cd98-c121-4c5c-b05a-6178cea461f1,tc895,"In charge of external audit, DD projects (if any) or tender project,…","assign and guide by Direct Manager",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
2d87f2f2-bce5-4e64-a955-945ee8f450df,tc1129,"Customer service (internal) - Sales departments - Revenue department - Other departments","Number of complaints (one compliment/successful advice minus 1)",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
30da61ea-0ecc-4141-8b85-947f1a84104f,h2023.252,"Cung cấp tiện ích văn phòng (bao gồm Admin và Lễ Tân)","""Số lần bị user compliant về cung cấp service bao gồm thời gian, không gian, môi trường "" ",15.0,"Hành chánh",0,t,"2025-12-13 17:52:05.707+00",kpi,
4b0accbb-be90-49cc-b585-9481ede32105,h2023.062,"Programs implemented on time [ % ]","- Internal Training (S2G, SOS, Sharing, Outing,...) - External Training (Mandatory, Technical course, Management courses,...)  - MTP training  - IPDP training - FTM Training - Apprentices  - Hybrid MT - MM",15.0,"Nhân sự - Đào tạo & Phát triển",0,t,"2025-12-13 17:47:22.51+00",kpi,
78dd84e0-97f8-4554-8178-9626e003d576,tc987,"Giám sát chất xếp hàng hóa lên máy bay","Số lần rớt hàng do sai sót khi kiểm tra GHA/VIAGS thực hiện việc chất xếp hàng hóa lên máy bay. ",5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
87bb1788-1792-475d-bc69-9ba46f8184be,tc5009,"Thiết kế giao diện, trải nghiệm người dùng tính năng Contract Supplier Portal  (Enhance UIUX phần Performance để đáp ứng lượng data thực tế > 40k dòng)",,1.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
840b9e01-55cf-435f-b932-3249a73b07ab,tc5337,"Thiết kế giao diện, trải nghiệm người dùng tính năngShipment - Customer Portal","Thiết kế với chất lượng tốt, phù hợp với xu hướng. Đúng deadline ",15.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
1aed070c-c5be-4460-8107-0947c3439063,tc849,"Import Cargo","Number of claim ",5.0,"Customer complaint",0,t,"2025-12-18 07:42:03.307+00",kpi,
db94381d-7d94-47e4-9e18-0974c018288c,tc5317,"Tích hợp FE các tính năng của Core","Đúng dealine, ít lỗi",10.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
bb676d1c-5bc4-44b7-a01e-becba00c31a5,tc943,"Self Learning","Self Learning",5.0,"Internal & External training",0,t,"2025-12-18 07:42:03.307+00",kpi,
904ed64a-7eb1-4963-aaee-bef400d05552,tc5304,"Triển khai và tích hợp hệ thống CRM VELA",,10.0,"Vận hành",0,t,"2025-12-18 07:48:14.057+00",kpi,
02780f45-4582-4d00-aed2-0995dfe5ef73,tc1478,"Sales Report Performance",,15.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
e4a15eca-960b-4b18-9d1b-09b6893d5efc,tc1436,Case/tháng,"Hỗ trợ công ty, đồng nghiệp ngoài ca trực chính.",10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
4e14f747-8605-431b-9745-5f972af60949,tc1012,"Make report correctly and timely (evaluate by % of revision and % of ontime submission)","Make report correctly and timely (evaluate by % of revision and % of ontime submission)",5.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
2a39046c-49f6-46e3-a053-5fad41e42d02,tc609,"First Contact Resolution (FCR)","First Contact Resolution is the ability of an IT support team to resolve customer issues or requests during the customer's initial contact with the support team. It measures the percentage of customer issues that are resolved during the first contact without needing the customer to follow up or escalate it.",2.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
b5895368-5616-4d5f-8487-604dfc1076be,tc5279,"Phối hợp với các bộ phận Business Solution và Product team tìm hiểu và hiện thực các nghiệp vụ trên hệ thống phần mềm.",,10.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:48:14.057+00",kpi,
89f2e438-31af-4dcd-b067-bf0a76398ab5,tc5134,"Upgrade yourself in Skills, knowledge… by participating internal/ external courses periodically. Coach/train IPDP or MT as assigned","- Internal: IPDP or FTM/MM courses as planned - E - learning :2 courses per year - Coach/ Mentor/ Training IPDP, MT as assigned - Sharing in S2G, SoS…",5.0,"Phát triển bản thân",0,t,"2025-12-18 07:48:14.057+00",kpi,
85f4b5ec-0617-4ba5-b36a-607b1f90aede,tc5176,"Customer supports","""- Support via ticket system with  99% responsive.  - Also get the feedback/complaints for improvement"" ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:48:14.057+00",kpi,
