employee_id,cycle_id,overall_score,rating_label,manager_note,strengths,needs_dev,created_at,assessment_type
1811725f-fc9f-42da-86bc-716a7ea9345a,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.03,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Lãnh đạo"",""Học hỏi nhanh""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
4bc8caca-62f9-493b-bcd9-d9723846d6cc,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.05,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
4bc8caca-62f9-493b-bcd9-d9723846d6cc,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.05,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Giao tiếp"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
4bc8caca-62f9-493b-bcd9-d9723846d6cc,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.05,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Giao tiếp"",""Sáng kiến""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
4bc8caca-62f9-493b-bcd9-d9723846d6cc,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.35,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Kỹ thuật"",""Phân tích""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
c88dd797-647d-422d-9fa9-9bc45ba5c543,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.28,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Kỹ thuật"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
c88dd797-647d-422d-9fa9-9bc45ba5c543,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.28,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Học hỏi nhanh""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
c88dd797-647d-422d-9fa9-9bc45ba5c543,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.88,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Sáng kiến"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
7007e61f-1f05-4b0d-9106-fb8e88906345,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,2.09,Đạt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Sáng kiến"",""Giao tiếp""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
7007e61f-1f05-4b0d-9106-fb8e88906345,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.09,Đạt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Sáng kiến"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
7007e61f-1f05-4b0d-9106-fb8e88906345,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.4,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Sáng kiến"",""Giao tiếp""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
1c25ebf1-056c-48d1-8b39-653af3bd4272,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.35,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Sáng kiến"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
1c25ebf1-056c-48d1-8b39-653af3bd4272,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.95,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Lãnh đạo"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
1c25ebf1-056c-48d1-8b39-653af3bd4272,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.85,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Phân tích"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
97005458-d344-4bc5-b27e-3ded85845319,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.7,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Lãnh đạo"",""Phân tích""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
97005458-d344-4bc5-b27e-3ded85845319,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.4,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Giao tiếp"",""Lãnh đạo""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
97005458-d344-4bc5-b27e-3ded85845319,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.7,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
6537ef01-a591-46fa-b34e-9316797cc9dd,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.29,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Lãnh đạo"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
6537ef01-a591-46fa-b34e-9316797cc9dd,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.49,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Học hỏi nhanh"",""Giao tiếp""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
6537ef01-a591-46fa-b34e-9316797cc9dd,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.19,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Kỹ thuật"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
7f0fa6ae-6dc0-4dfa-a7ee-4a668c73ba63,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.54,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Sáng kiến""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
7f0fa6ae-6dc0-4dfa-a7ee-4a668c73ba63,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.44,Tốt,"Hoàn thành tốt các mục tiêu đề ra.","{""Kỹ thuật"",""Giao tiếp""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
7f0fa6ae-6dc0-4dfa-a7ee-4a668c73ba63,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.24,Tốt,"Đóng góp tích cực vào dự án chiến lược.","{""Phân tích"",""Học hỏi nhanh""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
2440912a-2871-44ac-a957-8a65e7911c93,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,2.98,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
2440912a-2871-44ac-a957-8a65e7911c93,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.78,Đạt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Kỹ thuật"",""Giao tiếp""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
2440912a-2871-44ac-a957-8a65e7911c93,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.08,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Học hỏi nhanh"",""Lãnh đạo""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
3c35f82f-dda8-49c7-a70f-cc78ebebaa31,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.33,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Sáng kiến"",""Lãnh đạo""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
3c35f82f-dda8-49c7-a70f-cc78ebebaa31,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.04,Tốt,"Đóng góp tích cực vào dự án chiến lược.","{""Học hỏi nhanh"",""Phân tích""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
3c35f82f-dda8-49c7-a70f-cc78ebebaa31,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.33,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Lãnh đạo"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
c69d3dcf-6191-4017-85e6-9ad21dee6b45,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.12,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Phân tích""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
c69d3dcf-6191-4017-85e6-9ad21dee6b45,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.42,Tốt,"Đóng góp tích cực vào dự án chiến lược.","{""Giao tiếp"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
833e6023-b798-40b3-a83d-8c5fc10045b1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.35,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Phân tích""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
833e6023-b798-40b3-a83d-8c5fc10045b1,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.25,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Phân tích""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
9db19189-a282-413a-b36f-e444ac0f5b9f,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.9,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Sáng kiến"",""Giao tiếp""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
9db19189-a282-413a-b36f-e444ac0f5b9f,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.7,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Phân tích"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
9db19189-a282-413a-b36f-e444ac0f5b9f,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.6,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Sáng kiến"",""Giao tiếp""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
ff02b2a9-1c35-4fe4-894d-e170cfca1917,880cf192-aa6e-4552-b4b4-5f615ae2471a,4.33,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Lãnh đạo"",""Học hỏi nhanh""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
ff02b2a9-1c35-4fe4-894d-e170cfca1917,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.43,Tốt,"Đóng góp tích cực vào dự án chiến lược.","{""Lãnh đạo"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
ff02b2a9-1c35-4fe4-894d-e170cfca1917,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.43,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Kỹ thuật"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
ff02b2a9-1c35-4fe4-894d-e170cfca1917,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.24,Tốt,"Hoàn thành tốt các mục tiêu đề ra.","{""Học hỏi nhanh"",""Phân tích""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
46fc775f-5e47-4a4c-a567-ccee6ef7772b,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.93,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Phân tích"",""Học hỏi nhanh""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
46fc775f-5e47-4a4c-a567-ccee6ef7772b,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.63,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Sáng kiến"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
46fc775f-5e47-4a4c-a567-ccee6ef7772b,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.13,Tốt,"Đóng góp tích cực vào dự án chiến lược.","{""Sáng kiến"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
46fc775f-5e47-4a4c-a567-ccee6ef7772b,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.63,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Giao tiếp"",""Sáng kiến""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
e9b87c4b-f95c-4f5c-a793-91410b87d13d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,2.64,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
e9b87c4b-f95c-4f5c-a793-91410b87d13d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.04,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Kỹ thuật"",""Giao tiếp""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
e9b87c4b-f95c-4f5c-a793-91410b87d13d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.04,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Học hỏi nhanh"",""Sáng kiến""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
af91a2ed-1912-4cb9-b36a-187aada49b73,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.36,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Kỹ thuật"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
af91a2ed-1912-4cb9-b36a-187aada49b73,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.36,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Sáng kiến""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
af91a2ed-1912-4cb9-b36a-187aada49b73,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.06,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
b188ec01-9c26-42f4-9a93-e1113cb1d578,880cf192-aa6e-4552-b4b4-5f615ae2471a,2.47,Đạt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Sáng kiến"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
b188ec01-9c26-42f4-9a93-e1113cb1d578,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,2.97,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Lãnh đạo"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
b188ec01-9c26-42f4-9a93-e1113cb1d578,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.57,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
b188ec01-9c26-42f4-9a93-e1113cb1d578,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.87,Đạt,"Đóng góp tích cực vào dự án chiến lược.","{""Kỹ thuật"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
20a8e520-be9f-4976-89dd-f997151a398a,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.4,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Phân tích"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
20a8e520-be9f-4976-89dd-f997151a398a,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.6,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Giao tiếp"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
20a8e520-be9f-4976-89dd-f997151a398a,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.7,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
20a8e520-be9f-4976-89dd-f997151a398a,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.5,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Phân tích"",""Sáng kiến""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
10f33416-de29-45d5-9481-4c443bccc654,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.27,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Phân tích"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
10f33416-de29-45d5-9481-4c443bccc654,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.27,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Kỹ thuật""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
10f33416-de29-45d5-9481-4c443bccc654,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.48,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Kỹ thuật"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
10f33416-de29-45d5-9481-4c443bccc654,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.48,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Kỹ thuật"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
c270302a-8cca-4a5e-aca2-0b8d41dba44e,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.9,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
c270302a-8cca-4a5e-aca2-0b8d41dba44e,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.0,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Kỹ thuật"",""Sáng kiến""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
37a9c4ac-4063-44eb-9915-b412a49d8aaf,880cf192-aa6e-4552-b4b4-5f615ae2471a,2.71,Đạt,"Hoàn thành tốt các mục tiêu đề ra.","{""Lãnh đạo"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
37a9c4ac-4063-44eb-9915-b412a49d8aaf,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,2.71,Đạt,"Đóng góp tích cực vào dự án chiến lược.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
37a9c4ac-4063-44eb-9915-b412a49d8aaf,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.81,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
37a9c4ac-4063-44eb-9915-b412a49d8aaf,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.71,Đạt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Sáng kiến""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
dce438d8-b109-47a5-9388-ac2bbad12f6b,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.77,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Lãnh đạo"",""Giao tiếp""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
dce438d8-b109-47a5-9388-ac2bbad12f6b,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.56,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Kỹ thuật"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
dce438d8-b109-47a5-9388-ac2bbad12f6b,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.87,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Sáng kiến"",""Giao tiếp""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
dce438d8-b109-47a5-9388-ac2bbad12f6b,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.56,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Lãnh đạo"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
07744ef1-4e81-4927-a217-84244125eab7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.82,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Sáng kiến"",""Phân tích""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
07744ef1-4e81-4927-a217-84244125eab7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.32,Tốt,"Hoàn thành tốt các mục tiêu đề ra.","{""Lãnh đạo"",""Học hỏi nhanh""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
3851373e-f166-4661-93c7-33e0cc9a46f2,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.94,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
3851373e-f166-4661-93c7-33e0cc9a46f2,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.83,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
3851373e-f166-4661-93c7-33e0cc9a46f2,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.04,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Sáng kiến""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
3851373e-f166-4661-93c7-33e0cc9a46f2,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.24,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Kỹ thuật"",""Lãnh đạo""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
311f1cf6-6b47-446e-804c-b038afb30aa4,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.01,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Kỹ thuật"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
311f1cf6-6b47-446e-804c-b038afb30aa4,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.01,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
ff67dd31-0f69-4cc1-8322-d01823ebcc32,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.94,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Kỹ thuật"",""Phân tích""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
ff67dd31-0f69-4cc1-8322-d01823ebcc32,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.54,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
ff67dd31-0f69-4cc1-8322-d01823ebcc32,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.64,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Lãnh đạo"",""Học hỏi nhanh""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
34a27b2d-0a31-4f9c-9a3b-085c526e03a8,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.19,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Giao tiếp"",""Sáng kiến""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
34a27b2d-0a31-4f9c-9a3b-085c526e03a8,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.99,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Kỹ thuật"",""Phân tích""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
